price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace,isParkingSpaceIncludedInPrice
7500,flat,rent,309.0,4.0,3.0,Málaga,Carretera de Cádiz,Pacífico,36.6854173,-4.4463003,good,False,24.0,10.0,1.0,True,True
1299,flat,rent,40.0,1.0,1.0,Málaga,Carretera de Cádiz,Huelin,36.7079489,-4.4308591,good,False,32.0,0.0,0.0,False,False
2000,flat,rent,52.0,1.0,1.0,Málaga,Teatinos,El Consul - El Romeral,36.721968,-4.4713876,good,False,38.0,0.0,0.0,False,False
3000,flat,rent,140.0,3.0,2.0,Málaga,Centro,Ensanche Centro - Soho,36.7137203,-4.4245995,good,False,21.0,1.0,1.0,False,False
1150,flat,rent,90.0,3.0,1.0,Málaga,Centro,Cristo de la Epidemia,36.7300623,-4.4148926,good,False,13.0,3.0,1.0,False,False
1350,studio,rent,35.0,0.0,1.0,Málaga,Centro,La Merced,36.7247732,-4.4206555,good,False,39.0,2.0,0.0,False,False
1300,flat,rent,75.0,2.0,1.0,Málaga,Centro,El Molinillo - Capuchinos,36.7297158,-4.4205252,good,False,17.0,4.0,0.0,False,False
1200,flat,rent,58.0,1.0,1.0,Málaga,Carretera de Cádiz,Girón - Las Delicias - Pacífico,36.6982802,-4.4467691,good,False,21.0,2.0,1.0,False,False
2700,flat,rent,125.0,3.0,2.0,Málaga,Centro,Centro Histórico,36.7222638,-4.4187359,good,False,22.0,1.0,0.0,False,False
1500,flat,rent,80.0,2.0,2.0,Málaga,Centro,Ensanche Centro - Soho,36.7168226,-4.4227836,good,False,19.0,3.0,1.0,False,False
1299,flat,rent,45.0,1.0,1.0,Málaga,Carretera de Cádiz,Huelin,36.7092387,-4.4330892,good,False,29.0,0.0,0.0,False,False
1800,chalet,rent,80.0,2.0,2.0,Málaga,Este,Pedregalejo - Morlaco,36.725494,-4.3729956,good,False,23.0,0.0,0.0,False,False
1399,flat,rent,72.0,1.0,1.0,Málaga,Centro,La Victoria,36.7248614,-4.4158578,good,False,19.0,2.0,0.0,False,False
1299,flat,rent,40.0,1.0,1.0,Málaga,Centro,Perchel sur - El Bulto,36.7132947,-4.4273872,good,False,32.0,0.0,0.0,False,False
1399,flat,rent,79.0,2.0,2.0,Málaga,Cruz de Humilladero,Camino de Antequera,36.7228699,-4.4514634,good,False,18.0,2.0,1.0,True,True
