price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace,isParkingSpaceIncludedInPrice
830,1,1,55.0,1.0,1.0,0,7,35,36.7225665,-4.4439595,0,0,15.0,5.0,1.0,0,0
1800,1,1,70.0,2.0,2.0,0,1,19,36.695964,-4.438589,0,0,26.0,6.0,1.0,1,1
1100,1,1,95.0,2.0,2.0,0,2,31,36.7279532,-4.4101271,0,0,12.0,1.0,0.0,0,0
2100,1,1,120.0,3.0,2.0,0,1,19,36.6940208,-4.4384656,0,0,18.0,3.0,1.0,1,1
1150,1,1,60.0,2.0,1.0,0,2,4,36.7223977,-4.4187593,0,0,19.0,2.0,0.0,0,0
2300,1,1,90.0,2.0,1.0,0,2,14,36.714775,-4.4238302,0,0,26.0,3.0,1.0,0,0
1200,1,1,90.0,3.0,1.0,0,0,26,36.7200343,-4.3536101,0,0,13.0,2.0,1.0,0,0
2000,1,1,80.0,1.0,1.0,0,2,14,36.7175033,-4.4259479,0,0,25.0,4.0,1.0,0,0
1200,1,1,86.0,3.0,1.0,0,7,35,36.7257112,-4.4455434,0,0,14.0,7.0,1.0,0,0
1100,1,1,44.0,1.0,1.0,0,2,43,36.7296534,-4.4193006,0,0,25.0,2.0,1.0,1,1
1500,1,1,106.0,3.0,2.0,0,8,28,36.6634751,-4.4611374,0,0,14.0,2.0,1.0,0,0
1500,1,1,90.0,3.0,2.0,0,2,22,36.7192272,-4.4302546,0,0,17.0,2.0,1.0,0,0
1450,1,1,65.0,1.0,1.0,0,2,8,36.7148838,-4.4305039,0,0,22.0,2.0,1.0,0,0
1800,1,1,110.0,3.0,2.0,0,2,4,36.7209079,-4.4230633,0,0,16.0,3.0,1.0,0,0
750,1,1,30.0,1.0,1.0,0,2,4,36.7221102,-4.423422,0,0,25.0,2.0,0.0,0,0
2300,1,1,160.0,4.0,2.0,0,0,3,36.721854,-4.4019992,0,0,14.0,2.0,1.0,1,1
1500,1,1,100.0,4.0,2.0,0,2,31,36.7279678,-4.4101393,0,0,15.0,1.0,0.0,0,0
2995,0,1,233.0,5.0,3.0,0,0,0,36.727316,-4.3930046,0,0,13.0,0.0,0.0,1,1
1200,1,1,100.0,3.0,2.0,0,6,15,36.7225349,-4.4841372,0,0,12.0,2.0,1.0,0,0
1200,1,1,88.0,2.0,2.0,0,1,42,36.7016708,-4.4419829,0,0,14.0,3.0,1.0,0,0
1350,1,1,50.0,1.0,1.0,0,2,17,36.7234321,-4.4220386,0,0,27.0,2.0,0.0,1,0
1500,1,1,100.0,3.0,2.0,0,2,22,36.7215895,-4.4271921,0,0,15.0,2.0,1.0,0,0
1490,1,1,54.0,1.0,1.0,0,2,8,36.7155407,-4.4322636,0,0,28.0,3.0,1.0,0,0
1400,1,1,90.0,3.0,2.0,0,7,35,36.7238131,-4.4430072,0,0,16.0,10.0,1.0,0,0
1650,1,1,120.0,3.0,2.0,0,0,26,36.7283623,-4.359403,0,0,14.0,1.0,1.0,1,1
1400,4,1,115.0,4.0,2.0,0,7,35,36.7229592,-4.4529641,0,0,12.0,4.0,1.0,0,0
