price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,detailedType,floor,hasLift,hasParkingSpace,isParkingSpaceIncludedInPrice
2755,office,rent,460.0,0.0,2.0,Málaga,Campanillas,Campanillas,36.7170507,-4.5167051,good,False,6.0,office,2.0,0,False,False
1100,office,rent,130.0,0.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.7019389,-4.4715888,good,False,8.0,office,1.0,0,False,False
2800,office,rent,154.0,0.0,2.0,Málaga,Teatinos,El Tejar - Hacienda Bizcochero,36.7245922,-4.4640835,good,False,18.0,office,1.0,0,False,False
1750,office,rent,55.0,0.0,1.0,Marbella,Marbella Pueblo,Playa Bajadilla-Puertos,36.5094536,-4.8918669,good,False,32.0,office,0.0,0,False,False
1600,office,rent,50.0,0.0,1.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5096744,-4.8916036,good,False,32.0,office,0.0,0,False,False
3000,office,rent,120.0,0.0,1.0,Marbella,Marbella Pueblo,Divina Pastora,36.5117459,-4.8831558,good,False,25.0,office,0.0,0,False,False
739,office,rent,75.0,0.0,2.0,Málaga,Campanillas,Campanillas,36.7387003,-4.5582095,good,False,10.0,office,1.0,0,False,False
2421,office,rent,110.0,0.0,0.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.510822,-4.8997187,good,False,22.0,office,1.0,0,False,False
1009,office,rent,110.0,0.0,2.0,Málaga,Campanillas,Campanillas,36.7387003,-4.5582095,good,False,9.0,office,1.0,0,False,False
1321,office,rent,75.0,0.0,4.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5104216,-4.9002418,good,False,18.0,office,1.0,0,False,False
866,office,rent,60.0,0.0,4.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5104216,-4.9002418,good,False,14.0,office,1.0,0,False,False
2266,office,rent,120.0,0.0,0.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5108512,-4.9001859,good,False,19.0,office,1.0,0,False,False
1188,office,rent,60.0,0.0,0.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5108512,-4.9001859,good,False,20.0,office,1.0,0,False,False
710,office,rent,50.0,0.0,0.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5108512,-4.9001859,good,False,14.0,office,1.0,0,False,False
700,office,rent,68.0,0.0,1.0,Málaga,Centro,Perchel norte,36.7219729,-4.4284382,good,False,10.0,office,2.0,0,False,False
2000,office,rent,130.0,0.0,1.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.510883,-4.8951497,good,False,15.0,office,1.0,0,True,False
900,office,rent,295.0,0.0,0.0,Málaga,Centro,Cristo de la Epidemia,36.727485,-4.4139168,good,False,3.0,office,2.0,0,False,False
1348,office,rent,120.0,0.0,2.0,Málaga,Campanillas,Campanillas,36.7387003,-4.5582095,good,False,11.0,office,1.0,0,False,False
2000,office,rent,138.0,0.0,1.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5095251,-4.8876236,good,False,14.0,office,6.0,0,False,False
1800,office,rent,135.0,0.0,2.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.509255,-4.8933292,good,False,13.0,office,0.0,0,False,False
900,office,rent,90.0,0.0,1.0,Vélez-Malaga,Camino Viejo de Málaga,Rubeltor,36.7813057,-4.1049209,good,False,10.0,office,3.0,0,False,False
1090,office,rent,26.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.720218,-4.4217585,good,False,42.0,office,2.0,0,False,False
7000,office,rent,756.0,0.0,4.0,Málaga,Campanillas,Campanillas,36.7356241,-4.5495489,good,False,9.0,office,1.0,0,True,False
1100,office,rent,70.0,0.0,1.0,Marbella,Nueva Andalucía,Aloha,36.5046622,-4.9593992,good,False,16.0,office,1.0,0,False,False
2500,office,rent,187.0,0.0,3.0,Málaga,Centro,Perchel sur - El Bulto,36.7117124,-4.4284586,good,False,13.0,office,6.0,0,False,False
7000,office,rent,756.0,0.0,4.0,Málaga,Campanillas,Campanillas,36.7356241,-4.5495489,good,False,9.0,office,1.0,0,True,False
2500,office,rent,240.0,0.0,0.0,Benalmádena,Arroyo de la Miel,Arroyo de la Miel,36.6074847,-4.5315179,good,False,10.0,office,1.0,0,False,False
2150,office,rent,92.0,0.0,1.0,Marbella,Nueva Andalucía,Los Naranjos,36.5067821,-4.9773554,good,False,23.0,office,1.0,0,False,False
3000,office,rent,200.0,0.0,1.0,Fuengirola,Zona Puerto Deportivo,Zona Puerto Deportivo,36.5398004,-4.6239601,good,False,15.0,office,2.0,0,False,False
1200,office,rent,110.0,0.0,1.0,Fuengirola,Zona Puerto Deportivo,Zona Puerto Deportivo,36.5411821,-4.6229129,good,False,11.0,office,1.0,0,False,False
1290,office,rent,20.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.7201842,-4.4217466,good,False,65.0,office,2.0,0,False,False
5000,office,rent,110.0,0.0,1.0,Marbella,Marbella Pueblo,Playa de la Fontanilla,36.5081188,-4.8997085,good,False,45.0,office,1.0,0,True,False
1000,office,rent,106.0,0.0,2.0,Málaga,Carretera de Cádiz,Finca el Pato - Torre del Río,36.6848351,-4.466845,good,False,9.0,office,1.0,0,False,False
5000,office,rent,1200.0,0.0,4.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.6255127,-4.5038971,renew,False,4.0,office,0.5,0,False,False
850,office,rent,50.0,0.0,2.0,Alhaurín de la Torre,Capellanía - Retamar,Capellanía - Retamar,36.6693447,-4.5467857,newdevelopment,True,17.0,office,1.0,1,False,False
2250,office,rent,362.0,0.0,0.0,Antequera,Zona de la Vega,Zona de la Vega,37.0304838,-4.5347606,good,False,6.0,office,3.0,0,True,False
850,office,rent,46.0,0.0,2.0,Alhaurín de la Torre,Capellanía - Retamar,Capellanía - Retamar,36.6693447,-4.5467857,newdevelopment,True,18.0,office,1.0,1,False,False
750,office,rent,36.0,0.0,2.0,Alhaurín de la Torre,Capellanía - Retamar,Capellanía - Retamar,36.6693447,-4.5467857,newdevelopment,True,21.0,office,2.0,1,False,False
850,office,rent,48.0,0.0,2.0,Alhaurín de la Torre,Capellanía - Retamar,Capellanía - Retamar,36.6693447,-4.5467857,newdevelopment,True,18.0,office,1.0,1,False,False
1200,office,rent,75.0,0.0,0.0,Alhaurín de la Torre,Capellanía - Retamar,Capellanía - Retamar,36.6693447,-4.5467857,newdevelopment,True,16.0,office,2.0,1,False,False
850,office,rent,171.0,0.0,0.0,Antequera,Zona de la Vega,Zona de la Vega,37.0304838,-4.5347606,good,False,5.0,office,1.0,0,True,False
950,office,rent,60.0,0.0,2.0,Alhaurín de la Torre,Capellanía - Retamar,Capellanía - Retamar,36.6693447,-4.5467857,newdevelopment,True,16.0,office,1.0,1,False,False
4800,office,rent,700.0,0.0,2.0,Málaga,Campanillas,Campanillas,36.7451274,-4.5610931,renew,False,7.0,office,0.0,0,True,False
2000,office,rent,120.0,0.0,1.0,Málaga,Centro,Perchel norte,36.7188432,-4.431467,good,False,17.0,office,3.0,0,False,False
1400,office,rent,97.0,0.0,1.0,Málaga,Centro,Centro Histórico,36.7185536,-4.4248838,good,False,14.0,office,6.0,0,False,False
1150,office,rent,96.0,0.0,2.0,Málaga,Centro,Ensanche Centro - Soho,36.7122704,-4.4242156,good,False,12.0,office,2.0,0,False,False
900,office,rent,118.0,0.0,2.0,Málaga,Campanillas,Campanillas,36.7319416,-4.5472429,good,False,8.0,office,1.0,0,True,False
3000,office,rent,100.0,0.0,2.0,Málaga,Centro,Cristo de la Epidemia,36.727485,-4.4139168,good,False,30.0,office,1.0,0,False,False
700,office,rent,64.0,0.0,1.0,Málaga,Este,El Palo,36.7196514,-4.3609743,renew,False,11.0,office,1.0,0,False,False
800,office,rent,90.0,0.0,1.0,Málaga,Teatinos,Cortijo Alto,36.7101651,-4.4640493,good,False,9.0,office,0.0,0,False,False
1500,office,rent,116.0,0.0,1.0,Málaga,Centro,Ensanche Centro - Soho,36.7162198,-4.422817,good,False,13.0,office,0.0,0,False,False
3272,office,rent,165.0,0.0,0.0,Málaga,Centro,Centro Histórico,36.7166473,-4.4232089,good,False,20.0,office,7.0,1,False,False
1972,office,rent,99.0,0.0,0.0,Málaga,Centro,Centro Histórico,36.7167724,-4.4224299,good,False,20.0,office,7.0,1,False,False
1250,office,rent,138.0,0.0,1.0,Málaga,Campanillas,Campanillas,36.7344986,-4.5479362,good,False,9.0,office,0.0,0,True,False
1900,office,rent,200.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.721521,-4.4227257,good,False,10.0,office,1.0,0,False,False
2200,office,rent,110.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.7175836,-4.4213913,good,False,20.0,office,3.0,0,False,False
2300,office,rent,145.0,0.0,1.0,Málaga,Centro,Centro Histórico,36.7195628,-4.4202806,good,False,16.0,office,2.0,0,False,False
1600,office,rent,140.0,0.0,2.0,Málaga,Carretera de Cádiz,Finca el Pato - Torre del Río,36.6914581,-4.4640869,good,False,11.0,office,0.0,0,False,False
2200,office,rent,111.0,0.0,2.0,Málaga,Centro,La Victoria,36.7244784,-4.4152285,good,False,20.0,office,0.0,0,False,False
1600,office,rent,80.0,0.0,0.0,Málaga,Centro,Centro Histórico,36.7174224,-4.422444,good,False,20.0,office,7.0,1,False,False
1500,office,rent,220.0,0.0,0.0,Alhaurín de la Torre,Centro,Centro,36.661515,-4.561816,renew,False,7.0,office,1.0,0,False,False
3027,office,rent,152.0,0.0,1.0,Málaga,Centro,Centro Histórico,36.7188751,-4.4218995,good,False,20.0,office,8.0,1,False,False
2205,office,rent,147.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.7191732,-4.4212677,renew,False,15.0,office,1.0,0,False,False
1980,office,rent,100.0,0.0,1.0,Málaga,Centro,Centro Histórico,36.7205935,-4.420168,good,False,20.0,office,2.0,0,False,False
5000,office,rent,290.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.7161609,-4.423446,good,False,17.0,office,1.0,0,False,False
1620,office,rent,146.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.72029,-4.4200398,renew,False,11.0,office,3.0,0,False,False
2700,office,rent,160.0,0.0,1.0,Málaga,Centro,Ensanche Centro - Soho,36.7157181,-4.4253166,good,False,17.0,office,1.0,0,True,False
1950,office,rent,92.0,0.0,1.0,Marbella,Nueva Andalucía,Los Naranjos,36.5042199,-4.97422,good,False,21.0,office,1.0,0,False,False
840,office,rent,45.0,0.0,1.0,Estepona,Estepona Pueblo,Centro,36.4253441,-5.1446502,good,False,19.0,office,3.0,0,False,False
2000,office,rent,102.0,0.0,0.0,Málaga,Centro,Centro Histórico,36.7239973,-4.4197844,good,False,20.0,office,3.0,0,False,False
1800,office,rent,115.0,0.0,2.0,Málaga,Centro,Ensanche Centro - Soho,36.7160575,-4.4224711,good,False,16.0,office,5.0,0,False,False
2000,office,rent,127.0,0.0,1.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5106436,-4.8930367,good,False,16.0,office,1.0,0,True,False
1500,office,rent,60.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.7228113,-4.4212964,good,False,25.0,office,4.0,0,False,False
700,office,rent,34.0,0.0,1.0,Málaga,Centro,Centro Histórico,36.7184237,-4.4209581,good,False,21.0,office,5.0,0,False,False
2200,office,rent,146.0,0.0,2.0,Málaga,Centro,Ensanche Centro - Soho,36.716117,-4.4213373,good,False,15.0,office,2.0,0,False,False
1400,office,rent,36.0,0.0,0.0,Marbella,Marbella Pueblo,La Merced,36.5123271,-4.9025533,good,False,39.0,office,0.0,0,True,False
750,office,rent,37.0,0.0,1.0,Málaga,Este,Limonar,36.7243645,-4.4015763,good,False,20.0,office,1.0,0,True,False
1000,office,rent,45.0,0.0,1.0,Málaga,Centro,Ensanche Centro - Soho,36.7159044,-4.4252097,good,False,22.0,office,3.0,0,False,False
1200,office,rent,100.0,0.0,2.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.6256144,-4.4991922,good,False,12.0,office,1.0,0,False,False
1800,office,rent,145.0,0.0,1.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5114387,-4.8938836,good,False,12.0,office,2.0,0,False,False
1000,office,rent,60.0,0.0,1.0,Marbella,Marbella Pueblo,La Puya - La Ermita,36.5082187,-4.8775164,good,False,17.0,office,0.0,0,False,False
1290,office,rent,15.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.720218,-4.4217585,good,False,86.0,office,1.0,0,False,False
1850,office,rent,200.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.7219481,-4.4209218,good,False,9.0,office,1.0,0,False,False
1150,office,rent,130.0,0.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.7036472,-4.4725463,good,False,9.0,office,1.0,0,False,False
2000,office,rent,320.0,0.0,3.0,Torrox,Centro Internacional,Centro Internacional,36.7339138,-3.9683959,good,False,6.0,office,0.0,0,False,False
4000,office,rent,240.0,0.0,2.0,Málaga,Centro,Perchel norte,36.7193381,-4.4301453,good,False,17.0,office,3.0,0,False,False
2000,office,rent,140.0,0.0,2.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5113733,-4.8902589,good,False,14.0,office,1.0,0,True,False
1700,office,rent,52.0,0.0,1.0,Marbella,Nueva Andalucía,Puerto Banús,36.4880885,-4.9720347,good,False,33.0,office,0.0,0,False,False
800,office,rent,110.0,0.0,1.0,Málaga,Bailén - Miraflores,Suárez,36.7266666,-4.439134,good,False,7.0,office,1.0,0,False,False
4500,office,rent,677.0,0.0,2.0,Málaga,Centro,Olletas - Sierra Blanquilla,36.736083,-4.416805,good,False,7.0,office,1.0,0,False,False
990,office,rent,169.0,0.0,1.0,Antequera,Zona de la Vega,Zona de la Vega,37.0332238,-4.5300694,good,False,6.0,office,2.0,0,True,False
750,office,rent,42.0,0.0,0.0,Málaga,Centro,Centro Histórico,36.7176428,-4.4199198,good,False,18.0,office,7.0,1,False,False
1200,office,rent,72.0,0.0,0.0,Málaga,Centro,Centro Histórico,36.7179356,-4.4187795,good,False,17.0,office,4.0,0,False,False
900,office,rent,30.0,0.0,1.0,Torremolinos,Centro,Calvario,36.6209062,-4.5033645,good,False,30.0,office,0.0,0,False,False
1000,office,rent,47.0,0.0,1.0,Málaga,Centro,Ensanche Centro - Soho,36.7152484,-4.4244136,good,False,21.0,office,3.0,0,False,False
700,office,rent,65.0,0.0,1.0,Málaga,Campanillas,Campanillas,36.7301131,-4.5474893,good,False,11.0,office,2.0,0,False,False
766,office,rent,27.0,0.0,1.0,Marbella,Marbella Pueblo,Playa de la Fontanilla,36.5095784,-4.8936197,good,False,28.0,office,4.0,0,False,False
2500,office,rent,160.0,0.0,1.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5100116,-4.8890629,good,False,16.0,office,0.0,0,False,False
1199,office,rent,111.0,0.0,1.0,Fuengirola,Zona Puerto Deportivo,Zona Puerto Deportivo,36.5402076,-4.6233998,good,False,11.0,office,2.0,0,False,False
1000,office,rent,70.0,0.0,1.0,Estepona,Estepona Pueblo,Centro,36.4240221,-5.150571,good,False,14.0,office,1.0,0,False,False
1700,office,rent,130.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.7205391,-4.4243523,good,False,13.0,office,2.0,0,False,False
2500,office,rent,155.0,0.0,1.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.7197413,-4.4328199,good,False,16.0,office,7.0,1,False,False
1200,office,rent,350.0,0.0,1.0,Alhaurín de la Torre,Platero - El Limón,Platero - El Limón,36.6573139,-4.5778623,good,False,3.0,office,1.0,0,True,False
1100,office,rent,70.0,0.0,1.0,Málaga,Centro,Ensanche Centro - Soho,36.7142035,-4.4265757,good,False,16.0,office,9.0,1,False,False
1600,office,rent,120.0,0.0,1.0,Marbella,Marbella Pueblo,Ricardo Soriano,36.5091954,-4.8922084,good,False,13.0,office,1.0,0,False,False
1853,office,rent,95.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.7176805,-4.4225495,good,False,20.0,office,8.0,1,False,False
700,premise,rent,34.0,0.0,1.0,Torremolinos,El Bajondillo,El Bajondillo,36.6208348,-4.4985781,good,False,21.0,commercialProperty,0.0,0,False,False
850,premise,rent,64.0,0.0,1.0,Torre del Mar,Poniente-Faro,Poniente-Faro,36.7375506,-4.0968886,good,False,13.0,commercialProperty,0.0,0,False,False
2500,premise,rent,107.0,0.0,1.0,Málaga,Centro,Centro Histórico,36.7195218,-4.4268907,good,False,23.0,commercialProperty,0.0,0,False,False
1700,premise,rent,200.0,0.0,2.0,Málaga,Este,El Palo,36.7260293,-4.3575214,good,False,9.0,commercialProperty,0.0,0,False,False
1200,premise,rent,60.0,0.0,1.0,Málaga,Cruz de Humilladero,Cruz del Humilladero - Los Tilos,36.7121234,-4.4395426,good,False,20.0,commercialProperty,0.0,0,False,False
1400,premise,rent,65.0,0.0,1.0,Fuengirola,Zona Puerto Deportivo,Zona Puerto Deportivo,36.538172,-4.6214591,good,False,22.0,commercialProperty,0.0,0,False,False
1300,premise,rent,100.0,0.0,1.0,Málaga,Churriana,Churriana-El Pizarrillo-La Noria-Guadalsol,36.6726515,-4.4777443,good,False,13.0,commercialProperty,0.0,0,False,False
3200,premise,rent,145.0,0.0,2.0,Málaga,Centro,La Merced,36.7248982,-4.4188121,good,False,22.0,commercialProperty,0.0,0,False,False
2300,premise,rent,120.0,0.0,1.0,Málaga,Carretera de Cádiz,Pacífico,36.69803,-4.4373934,good,False,19.0,commercialProperty,0.0,0,False,False
3500,premise,rent,51.0,0.0,1.0,Málaga,Centro,Centro Histórico,36.7203713,-4.4211054,good,False,69.0,commercialProperty,0.0,0,False,False
5600,premise,rent,48.0,0.0,1.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.6249331,-4.4996777,good,False,117.0,commercialProperty,0.0,0,False,False
5850,premise,rent,240.0,0.0,3.0,Marbella,Nueva Andalucía,Puerto Banús,36.488628,-4.954691,good,False,24.0,commercialProperty,0.0,0,False,False
2500,premise,rent,110.0,0.0,1.0,Fuengirola,Playa de los Boliches,Playa de los Boliches,36.5507368,-4.6163221,good,False,23.0,commercialProperty,0.0,0,False,False
1000,premise,rent,74.0,0.0,0.0,Estepona,Estepona Pueblo,Puerto de Estepona,36.4188818,-5.15751,renew,False,14.0,commercialProperty,0.0,0,False,False
1164,premise,rent,186.0,0.0,2.0,Málaga,Carretera de Cádiz,El Torcal,36.7005547,-4.4474901,good,False,6.0,commercialProperty,0.0,0,False,False
1500,premise,rent,140.0,0.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.6921957,-4.4859305,good,False,11.0,commercialProperty,0.0,0,False,False
2600,premise,rent,641.0,0.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.7012541,-4.4663396,good,False,4.0,industrialPremise,0.0,0,False,False
3500,premise,rent,110.0,0.0,0.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4869426,-4.9920775,renew,False,32.0,commercialProperty,0.0,0,False,False
850,premise,rent,34.0,0.0,1.0,Málaga,Centro,La Merced,36.7247975,-4.419256,good,False,25.0,commercialProperty,0.0,0,False,False
2500,premise,rent,166.0,0.0,2.0,Benalmádena,Solymar - Puerto Marina,Solymar - Puerto Marina,36.5964743,-4.5197688,good,False,15.0,commercialProperty,0.0,0,False,False
900,premise,rent,100.0,0.0,1.0,Málaga,Teatinos,Cortijo Alto,36.7088513,-4.4612418,good,False,9.0,commercialProperty,0.0,0,False,False
1400,premise,rent,104.0,0.0,0.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.7154984,-4.4405176,good,False,13.0,commercialProperty,0.0,0,False,False
1300,premise,rent,80.0,0.0,1.0,Málaga,Centro,Centro Histórico,36.7178196,-4.425557,good,False,16.0,commercialProperty,0.0,0,False,False
1800,premise,rent,300.0,0.0,0.0,Torre del Mar,Centro,Pueblo Rocío,36.7419108,-4.0923767,good,False,6.0,commercialProperty,0.0,0,False,False
2000,premise,rent,520.0,0.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.7106579,-4.4753514,good,False,4.0,industrialPremise,0.0,0,False,False
1226,premise,rent,77.0,0.0,2.0,Benalmádena,Arroyo de la Miel,Arroyo de la Miel,36.5977913,-4.52759,good,False,16.0,commercialProperty,0.0,0,False,False
4850,premise,rent,828.0,0.0,1.0,Marbella,Nueva Andalucía,Los Naranjos,36.5036967,-4.9799022,good,False,6.0,industrialPremise,0.0,0,False,False
800,premise,rent,40.0,0.0,1.0,Málaga,Centro,La Trinidad,36.7243681,-4.4307002,good,False,20.0,commercialProperty,0.0,0,False,False
2500,premise,rent,150.0,0.0,0.0,Mijas,Las Lagunas,Los Rios - CARE,36.5396587,-4.6452336,good,False,17.0,commercialProperty,0.0,0,False,False
765,premise,rent,85.0,0.0,1.0,Málaga,Bailén - Miraflores,Suárez,36.7266888,-4.4376055,good,False,9.0,commercialProperty,0.0,0,False,False
1000,premise,rent,97.0,0.0,2.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.7149865,-4.4426559,good,False,10.0,commercialProperty,0.0,0,False,False
800,premise,rent,70.0,0.0,2.0,Málaga,Cruz de Humilladero,Santa Cristina - San Rafael,36.7113389,-4.4464367,good,False,11.0,commercialProperty,0.0,0,False,False
1300,premise,rent,100.0,0.0,0.0,Cártama,Cártama pueblo,Ciudad deportiva,36.7193027,-4.6224065,good,False,13.0,industrialPremise,0.0,0,False,False
1600,premise,rent,85.0,0.0,2.0,Málaga,Centro,Centro Histórico,36.7235796,-4.4182625,good,False,19.0,commercialProperty,0.0,0,False,False
2000,premise,rent,185.0,0.0,2.0,Málaga,Centro,El Ejido,36.7270997,-4.4201191,good,False,11.0,commercialProperty,0.0,0,False,False
1200,premise,rent,90.0,0.0,2.0,Málaga,Carretera de Cádiz,Huelin,36.7016184,-4.4321536,good,False,13.0,commercialProperty,0.0,0,False,False
2300,premise,rent,228.0,0.0,0.0,Casares,Marina de Casares,Marina de Casares,36.373586,-5.223676,good,False,10.0,commercialProperty,1.0,0,False,False
4000,premise,rent,500.0,0.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.6980825,-4.4937599,good,False,8.0,industrialPremise,0.0,0,False,False
850,premise,rent,190.0,0.0,2.0,Coin,Coín,Coín,36.6638605,-4.7561335,good,False,4.0,industrialPremise,0.0,0,False,False
1300,premise,rent,104.0,0.0,1.0,Fuengirola,Zona Puerto Deportivo,Zona Puerto Deportivo,36.5457561,-4.620191,good,False,13.0,commercialProperty,0.0,0,False,False
1350,premise,rent,110.0,0.0,2.0,Fuengirola,Zona Puerto Deportivo,Zona Puerto Deportivo,36.5472508,-4.6189084000000005,good,False,12.0,commercialProperty,0.0,0,False,False
1650,premise,rent,92.0,0.0,1.0,Málaga,Centro,Ensanche Centro - Soho,36.716703,-4.424223,good,False,18.0,commercialProperty,0.0,0,False,False
2900,premise,rent,145.0,0.0,2.0,Marbella,Marbella Pueblo,Playa Bajadilla-Puertos,36.5077021,-4.8849596,good,False,20.0,commercialProperty,0.0,0,False,False
1350,premise,rent,120.0,0.0,1.0,Málaga,Cruz de Humilladero,Cruz del Humilladero - Los Tilos,36.7135644,-4.4348641,good,False,11.0,commercialProperty,0.0,0,False,False
1700,premise,rent,300.0,0.0,3.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.6974559,-4.4965494,good,False,6.0,industrialPremise,0.0,0,False,False
1200,premise,rent,121.0,0.0,0.0,Málaga,Cruz de Humilladero,Cruz del Humilladero - Los Tilos,36.7113873,-4.4350294,good,False,10.0,commercialProperty,0.0,0,False,False
3600,premise,rent,380.0,0.0,0.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.7184772,-4.4347517,good,False,9.0,commercialProperty,0.0,0,False,False
2500,premise,rent,90.0,0.0,2.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4822673,-4.9898178,good,False,28.0,commercialProperty,0.0,0,False,False
1700,premise,rent,175.0,0.0,1.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.719994,-4.4352677,good,False,10.0,commercialProperty,0.0,0,False,False
800,premise,rent,120.0,0.0,1.0,Torre del Mar,Paseo Marítimo de Levante,Conjunto los Geranios,36.7460503,-4.0873912,good,False,7.0,commercialProperty,0.0,0,False,False
1500,premise,rent,119.0,0.0,0.0,Málaga,Teatinos,El Tejar - Hacienda Bizcochero,36.7207208,-4.4628146,renew,False,13.0,commercialProperty,0.0,0,False,False
6000,premise,rent,1242.0,0.0,6.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.7109611,-4.4849079,good,False,5.0,commercialProperty,0.0,0,False,False
1900,premise,rent,410.0,0.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.700846,-4.4730314,good,False,5.0,industrialPremise,0.0,0,False,False
3400,premise,rent,220.0,0.0,2.0,Málaga,Carretera de Cádiz,Pacífico,36.6921628,-4.4400267,good,False,15.0,commercialProperty,0.0,0,False,False
1350,premise,rent,50.0,0.0,2.0,Málaga,Carretera de Cádiz,Huelin,36.7044585,-4.4332176,good,False,27.0,commercialProperty,0.0,0,False,False
2000,premise,rent,170.0,0.0,1.0,Málaga,Cruz de Humilladero,Santa Cristina - San Rafael,36.7081012,-4.4500866,good,False,12.0,commercialProperty,0.0,0,False,False
850,premise,rent,120.0,0.0,1.0,Vélez-Malaga,Zona Hispanidad-Vivar Téllez,Capuchinos,36.776096,-4.1017706,good,False,7.0,commercialProperty,0.5,0,False,False
1200,premise,rent,150.0,0.0,1.0,Torremolinos,Playamar,La Colina,36.6402392,-4.4956529,good,False,8.0,commercialProperty,0.0,0,False,False
2950,premise,rent,775.0,0.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.6926728,-4.4736688,good,False,4.0,industrialPremise,0.0,0,False,False
2950,premise,rent,300.0,0.0,0.0,Málaga,Centro,La Goleta - San Felipe Neri,36.7250011,-4.4213377,renew,False,10.0,commercialProperty,0.0,0,False,False
1600,premise,rent,140.0,0.0,0.0,Málaga,Centro,La Goleta - San Felipe Neri,36.7245781,-4.4220493,renew,False,11.0,commercialProperty,0.0,0,False,False
1600,premise,rent,160.0,0.0,0.0,Málaga,Centro,La Goleta - San Felipe Neri,36.727157,-4.4233041,renew,False,10.0,commercialProperty,0.0,0,False,False
700,premise,rent,120.0,0.0,1.0,Alora,Álora,Álora,36.8285697,-4.7034913,good,False,6.0,commercialProperty,0.0,0,False,False
6800,premise,rent,235.0,0.0,3.0,Málaga,Carretera de Cádiz,Pacífico,36.6932251,-4.4384436,good,False,29.0,commercialProperty,0.0,0,False,False
3599,premise,rent,170.0,0.0,0.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.7178926,-4.4415104,good,False,21.0,commercialProperty,0.0,0,False,False
2000,premise,rent,325.0,0.0,1.0,Vélez-Malaga,Centro Ciudad - El Carmen,Reñidero,36.7824542,-4.10591,good,False,6.0,commercialProperty,0.0,0,False,False
2200,premise,rent,500.0,0.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.7107197,-4.4769395,good,False,4.0,industrialPremise,0.0,0,False,False
800,premise,rent,57.0,0.0,1.0,Torremolinos,Centro,Manantiales - Estación de Autobuses,36.6247145,-4.4977754,good,False,14.0,commercialProperty,0.0,0,False,False
1200,premise,rent,100.0,0.0,2.0,Fuengirola,Zona Puerto Deportivo,Zona Puerto Deportivo,36.5431318,-4.6177044,good,False,12.0,commercialProperty,0.0,0,False,False
2250,premise,rent,351.0,0.0,2.0,Torre del Mar,Poniente-Faro,Poniente-Faro,36.739227,-4.0999989,good,False,6.0,commercialProperty,0.0,0,False,False
