propertyCode,price,priceInfo,propertyType,operation,size,rooms,bathrooms,province,municipality,district,country,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace
105016568,370000,€,premise,sale,154.0,0.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Los Guindos - Parque Mediterráneo - Santa Paula,36.694063,-4.4484555,good,False,2403.0,bj,0.0,False
104560882,280000,€,premise,sale,160.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,El Torcal,36.6982017,-4.4460093,good,False,1750.0,bj,0.0,False
106936881,350000,€,premise,sale,87.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Los Guindos - Parque Mediterráneo - Santa Paula,36.6921587,-4.4476513,good,False,4023.0,0,0.0,False
102543033,484000,€,premise,sale,90.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,Huelin,36.7050364,-4.4388261,renew,False,5378.0,bj,0.0,False
107652027,110000,€,premise,sale,66.0,0.0,1.0,Málaga,Málaga,Centro,es,La Victoria,36.7280149,-4.4159688,renew,False,1667.0,bj,0.0,False
107807108,400000,€,premise,sale,330.0,0.0,2.0,Málaga,Málaga,Bailén - Miraflores,es,Los Castillejos - La Trinidad,36.7238492,-4.4309671,renew,False,1212.0,bj,0.0,False
108026247,379000,€,premise,sale,110.0,0.0,3.0,Málaga,Málaga,Ciudad Jardín,es,Ciudad Jardín,36.7408517,-4.4237211,good,False,3445.0,bj,0.0,False
103155392,152000,€,premise,sale,145.0,0.0,0.0,Málaga,Málaga,Bailén - Miraflores,es,Los Castillejos - La Trinidad,36.7246475,-4.4360043,renew,False,1048.0,bj,0.0,False
107909899,315000,€,premise,sale,113.0,0.0,1.0,Málaga,Málaga,Teatinos,es,El Consul - El Romeral,36.7213332,-4.4913634,good,False,2788.0,bj,0.0,False
107900611,35000,€,premise,sale,18.0,0.0,0.0,Málaga,Málaga,Este,es,Malagueta - Monte Sancha,36.7208634,-4.4087073,good,False,611.0,bj,0.0,False
107731378,185000,€,premise,sale,90.0,0.0,1.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7131162,-4.4294047,good,False,2056.0,bj,0.0,False
105700637,178000,€,premise,sale,210.0,0.0,0.0,Málaga,Málaga,Puerto de la Torre,es,Fuente Alegre - El Chaparral - Los Morales,36.744322,-4.4909634,renew,False,848.0,0,0.0,False
107293981,220000,€,premise,sale,81.0,0.0,0.0,Málaga,Málaga,Centro,es,Cristo de la Epidemia,36.7302664,-4.4120942,renew,False,2716.0,bj,0.0,False
106034803,95000,€,premise,sale,40.0,0.0,1.0,Málaga,Málaga,Centro,es,El Ejido,36.7293562,-4.4146148,good,False,2375.0,bj,0.0,False
104018132,63000,€,premise,sale,38.0,0.0,0.0,Málaga,Málaga,Bailén - Miraflores,es,Victoria Eugenia,36.7303031,-4.4403745,renew,False,1658.0,bj,0.0,False
105501890,295000,€,premise,sale,131.0,0.0,1.0,Málaga,Málaga,Centro,es,Cristo de la Epidemia,36.7304556,-4.4147728,good,False,2252.0,bj,0.0,False
107532139,94900,€,premise,sale,50.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,La Princesa,36.7058481,-4.4381113,good,False,1898.0,bj,0.0,False
103904654,750000,€,premise,sale,162.0,0.0,2.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7146592,-4.4288189,renew,False,4630.0,bj,0.0,False
107731425,1250000,€,premise,sale,504.0,0.0,3.0,Málaga,Málaga,Centro,es,Cristo de la Epidemia,36.7315784,-4.4133094,good,False,2480.0,bj,0.0,False
106270128,350000,€,premise,sale,80.0,0.0,1.0,Málaga,Málaga,Este,es,Malagueta - Monte Sancha,36.7195668,-4.4108678,good,False,4375.0,bj,0.0,False
107719982,72000,€,premise,sale,39.0,0.0,0.0,Málaga,Málaga,Ciudad Jardín,es,Mangas Verdes - Las Flores,36.737189,-4.4212427,renew,False,1846.0,bj,0.0,False
104314514,395000,€,premise,sale,73.0,0.0,1.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7152478,-4.4296469,good,False,5411.0,bj,0.0,False
107322036,340000,€,premise,sale,215.0,0.0,2.0,Málaga,Málaga,Teatinos,es,Cortijo Alto,36.7123012,-4.4615992,good,False,1581.0,0,0.0,False
107635048,185000,€,premise,sale,85.0,0.0,2.0,Málaga,Málaga,Bailén - Miraflores,es,Los Castillejos - La Trinidad,36.7235012,-4.4410734,good,False,2176.0,bj,0.0,False
106283137,115000,€,premise,sale,49.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,El Torcal,36.7016797,-4.4426229,good,False,2347.0,0,0.0,False
107298382,79500,€,premise,sale,45.0,0.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,Victoria Eugenia,36.7308585,-4.4403223,good,False,1767.0,bj,0.0,False
107619713,49000,€,premise,sale,22.0,0.0,1.0,Málaga,Málaga,Ciudad Jardín,es,Cortijo Bazán - Los Casinis - Los Cipreses,36.7440248,-4.4172818,renew,False,2227.0,0,0.0,False
104795829,165000,€,premise,sale,119.0,0.0,0.0,Málaga,Málaga,Bailén - Miraflores,es,Los Castillejos - La Trinidad,36.7258507,-4.4337259,renew,False,1387.0,bj,0.0,False
107904824,450000,€,premise,sale,140.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,Pacífico,36.6891963,-4.4444214,good,False,3214.0,bj,0.0,False
108046058,190000,€,premise,sale,156.0,0.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.7193222,-4.4398937,renew,False,1218.0,0,0.0,False
104795806,16000,€,premise,sale,12.0,0.0,0.0,Málaga,Málaga,Este,es,Parque Clavero,36.7261247,-4.3906696,good,False,1333.0,bj,0.0,False
105121144,160000,€,premise,sale,83.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Nuevo San Andrés - Dos Hermanas,36.6990928,-4.4521851,good,False,1928.0,bj,0.0,False
106703762,395000,€,premise,sale,140.0,0.0,3.0,Málaga,Málaga,Este,es,El Palo,36.7204868,-4.3543967,good,False,2821.0,0,0.0,False
104098780,150000,€,premise,sale,152.0,0.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,San Alberto - La Alcubilla - Florisol,36.7310426,-4.4470935,good,False,987.0,bj,0.0,False
104181594,375000,€,premise,sale,337.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Nuevo San Andrés - Dos Hermanas,36.7016452,-4.4501997,good,False,1113.0,bj,0.0,False
105498366,465000,€,premise,sale,258.0,0.0,4.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7130319,-4.4265308,good,False,1802.0,bj,0.0,False
107687285,1800000,€,premise,sale,282.0,0.0,2.0,Málaga,Málaga,Centro,es,Centro Histórico,36.7182358,-4.4260272,good,False,6383.0,bj,0.0,False
105181590,119000,€,premise,sale,61.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,La Luz,36.695621,-4.4523693,good,False,1951.0,bj,0.0,False
106866269,199000,€,premise,sale,86.0,0.0,3.0,Málaga,Málaga,Teatinos,es,Cortijo Alto,36.7114517,-4.4656265,good,False,2314.0,0,0.0,False
101990826,489800,€,premise,sale,430.0,0.0,0.0,Málaga,Málaga,Centro,es,El Ejido,36.7293969,-4.4217104,good,False,1139.0,bj,0.0,False
102840277,623500,€,premise,sale,209.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,Huelin,36.7000611,-4.434956,good,False,2983.0,bj,0.0,False
102121228,285000,€,premise,sale,172.0,0.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,Suárez,36.7283178,-4.43945,good,False,1657.0,bj,0.0,False
105537321,1479100,€,premise,sale,560.0,0.0,0.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7148965,-4.4293069,good,False,2641.0,bj,0.0,False
102895853,164990,€,premise,sale,110.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,Puerta Blanca - Almudena,36.6900843,-4.4516746,good,False,1500.0,bj,0.0,False
107671716,135000,€,premise,sale,60.0,0.0,1.0,Málaga,Málaga,Centro,es,Cristo de la Epidemia,36.7312048,-4.4155897,renew,False,2250.0,bj,0.0,False
37523880,226800,€,premise,sale,270.0,0.0,2.0,Málaga,Málaga,Centro,es,La Trinidad,36.7235404,-4.4307999,good,False,840.0,-1,0.0,False
108015064,70000,€,premise,sale,35.0,0.0,0.0,Málaga,Málaga,Cruz de Humilladero,es,Pol Ctra de Cártama,36.715044,-4.4496461,renew,False,2000.0,0,0.0,False
108012437,710000,€,premise,sale,200.0,0.0,4.0,Málaga,Málaga,Centro,es,La Merced,36.7234525,-4.4200994,good,False,3550.0,0,0.0,False
103535538,495900,€,premise,sale,113.0,0.0,0.0,Málaga,Málaga,Teatinos,es,El Tejar - Hacienda Bizcochero,36.7137167,-4.4652469,good,False,4388.0,bj,0.0,False
106993036,115000,€,premise,sale,60.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,Vistafranca,36.6985956,-4.4526523,renew,False,1917.0,bj,0.0,False
107522171,650000,€,premise,sale,170.0,0.0,2.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7139671,-4.428144,renew,False,3824.0,bj,0.0,False
107828603,68000,€,premise,sale,47.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Portada Alta-La Barriguilla,36.7156333,-4.4530697,renew,False,1447.0,bj,0.0,False
107825053,79500,€,premise,sale,52.0,0.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,Victoria Eugenia,36.730901,-4.440868,good,False,1529.0,0,0.0,False
107108969,85000,€,premise,sale,50.0,0.0,1.0,Málaga,Málaga,Ciudad Jardín,es,Mangas Verdes - Las Flores,36.7370134,-4.4209377,good,False,1700.0,0,0.0,False
107743236,420000,€,premise,sale,150.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Puerta Blanca - Almudena,36.6891322,-4.4571686,good,False,2800.0,bj,0.0,False
104419278,1750000,€,premise,sale,1121.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,Finca el Pato - Torre del Río,36.6852857,-4.4644494,good,False,1561.0,bj,0.0,False
107797771,125000,€,premise,sale,62.0,0.0,0.0,Málaga,Málaga,Puerto de la Torre,es,Los Almendros - El Limonero - El Tomillar,36.7372712,-4.4815689,good,False,2016.0,bj,0.0,False
103524187,585000,€,premise,sale,235.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Huelin,36.7033827,-4.4363315,good,False,2489.0,bj,0.0,False
103524122,290000,€,premise,sale,136.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.716994,-4.4390837,good,False,2132.0,bj,0.0,False
107701840,200000,€,premise,sale,79.0,0.0,0.0,Málaga,Málaga,Centro,es,La Trinidad,36.7269448,-4.4275776,good,False,2532.0,bj,0.0,False
105443823,435000,€,premise,sale,407.0,0.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7083942,-4.4502417,good,False,1069.0,bj,0.0,False
107746425,710000,€,premise,sale,200.0,0.0,4.0,Málaga,Málaga,Centro,es,La Merced,36.7241264,-4.4179936,good,False,3550.0,bj,0.0,False
102786129,890000,€,premise,sale,267.0,0.0,2.0,Málaga,Málaga,Este,es,Malagueta - Monte Sancha,36.7180756,-4.4114172,good,False,3333.0,bj,0.0,False
107032860,230000,€,premise,sale,68.0,0.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Los Guindos - Parque Mediterráneo - Santa Paula,36.6892664,-4.4479278,good,False,3382.0,0,0.0,False
108102984,500000,€,premise,sale,170.0,0.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.716452,-4.4383231,good,False,2941.0,bj,0.0,False
108106510,140000,€,premise,sale,142.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,Girón - Las Delicias - Pacífico,36.6983004,-4.4460242,renew,False,986.0,bj,0.0,False
107828230,195000,€,premise,sale,88.0,0.0,1.0,Málaga,Málaga,Centro,es,Cristo de la Epidemia,36.728581,-4.4151086,good,False,2216.0,bj,0.0,False
108088020,170000,€,premise,sale,85.0,0.0,2.0,Málaga,Málaga,Centro,es,Olletas - Sierra Blanquilla,36.7337649,-4.4171209,good,False,2000.0,bj,0.0,False
108084853,95000,€,premise,sale,31.0,0.0,0.0,Málaga,Málaga,Centro,es,La Trinidad,36.7249495,-4.4264011,good,False,3065.0,0,0.0,False
108099005,30000,€,premise,sale,14.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Cruz del Humilladero - Los Tilos,36.7120018,-4.434596,good,False,2143.0,bj,0.0,False
107821612,99000,€,premise,sale,38.0,0.0,1.0,Málaga,Málaga,Centro,es,Cristo de la Epidemia,36.7299635,-4.4156238,good,False,2605.0,bj,0.0,False
107778051,495000,€,premise,sale,392.0,0.0,4.0,Málaga,Málaga,Centro,es,El Ejido,36.7272356,-4.4203487,renew,False,1263.0,bj,0.0,False
108089274,460000,€,premise,sale,162.0,0.0,2.0,Málaga,Málaga,Teatinos,es,El Consul - El Romeral,36.7213274,-4.4868757,good,False,2840.0,bj,0.0,False
97649709,800000,€,premise,sale,207.0,0.0,2.0,Málaga,Málaga,Centro,es,Centro Histórico,36.7217386,-4.4250615,good,False,3865.0,en,0.0,False
108086835,700000,€,premise,sale,484.0,0.0,1.0,Málaga,Málaga,Centro,es,La Trinidad,36.7270113,-4.4271954,good,False,1446.0,bj,0.0,False
108063317,750000,€,premise,sale,125.0,0.0,1.0,Málaga,Málaga,Este,es,Malagueta - Monte Sancha,36.7165845,-4.4115917,good,False,6000.0,bj,0.0,False
94111219,150000,€,premise,sale,48.0,0.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,Los Castillejos - La Trinidad,36.7215084,-4.4369969,good,False,3125.0,bj,0.0,False
107976696,750000,€,premise,sale,170.0,0.0,2.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7148348,-4.4306857,renew,False,4412.0,bj,0.0,False
107849063,350000,€,premise,sale,319.0,0.0,0.0,Málaga,Málaga,Centro,es,El Molinillo - Capuchinos,36.7276407,-4.4254886,good,False,1097.0,bj,0.0,False
106311367,245000,€,premise,sale,647.0,0.0,1.0,Málaga,Málaga,Centro,es,Perchel norte,36.7200239,-4.4302493,good,False,379.0,ss,0.0,False
108087954,70000,€,premise,sale,22.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Vistafranca,36.695549,-4.450386,good,False,3182.0,bj,0.0,False
106615115,435000,€,premise,sale,407.0,0.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7083942,-4.4502417,good,False,1069.0,bj,0.0,False
108079419,1100000,€,premise,sale,1260.0,0.0,0.0,Málaga,Málaga,Campanillas,es,Campanillas,36.7057302,-4.5113661,good,False,873.0,bj,0.0,False
107620491,4000000,€,premise,sale,1589.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,La Princesa,36.7035923,-4.4424196,good,False,2517.0,bj,0.0,False
92940227,662000,€,premise,sale,403.0,0.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Huelin,36.7059976,-4.4378038,good,False,1643.0,bj,0.0,False
107853959,500000,€,premise,sale,409.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.7172449,-4.4410048,good,False,1222.0,0,0.0,False
104875859,140000,€,premise,sale,48.0,0.0,1.0,Málaga,Málaga,Martiricos - La Roca,es,Martiricos - La Roca,36.7326465,-4.4319951,good,False,2917.0,bj,0.0,False
107015065,235000,€,premise,sale,166.0,0.0,1.0,Málaga,Málaga,Teatinos,es,Cortijo Alto,36.7102032,-4.4628504,good,False,1416.0,bj,0.0,False
100879501,675000,€,premise,sale,885.0,0.0,2.0,Málaga,Málaga,Bailén - Miraflores,es,La Florida - Parque norte,36.7234997,-4.4420602,good,False,763.0,bj,0.0,False
107145656,1500000,€,premise,sale,1280.0,0.0,13.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7095683,-4.4479711,renew,False,1172.0,bj,0.0,False
104393036,1300000,€,premise,sale,875.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Polígonos - Recinto Ferial,36.6998948,-4.4996163,good,False,1486.0,0,0.0,False
107695926,155000,€,premise,sale,30.0,0.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,Victoria Eugenia,36.7312234,-4.4400778,good,False,5167.0,0,0.0,False
105720791,200000,€,premise,sale,79.0,0.0,2.0,Málaga,Málaga,Centro,es,La Trinidad,36.7272516,-4.4283897,good,False,2532.0,bj,0.0,False
104060792,270000,€,premise,sale,87.0,0.0,1.0,Málaga,Málaga,Puerto de la Torre,es,Fuente Alegre - El Chaparral - Los Morales,36.7384608,-4.4832486,good,False,3103.0,bj,0.0,False
107088261,1500000,€,premise,sale,1280.0,0.0,0.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7096456,-4.4491698,good,False,1172.0,0,0.0,False
107906225,690000,€,premise,sale,560.0,0.0,4.0,Málaga,Málaga,Cruz de Humilladero,es,Polígonos - Recinto Ferial,36.7034991,-4.4992294,good,False,1232.0,bj,0.0,False
101069925,585000,€,premise,sale,239.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,Huelin,36.7022145,-4.4384792,renew,False,2448.0,bj,0.0,False
107339013,1990000,€,premise,sale,2046.0,0.0,8.0,Málaga,Málaga,Bailén - Miraflores,es,San Alberto - La Alcubilla - Florisol,36.7346346,-4.4531601,good,False,973.0,0,0.0,False
105168859,750000,€,premise,sale,210.0,0.0,2.0,Málaga,Málaga,Centro,es,Perchel norte,36.7205959,-4.4315472,good,False,3571.0,bj,0.0,False
88734996,623500,€,premise,sale,208.0,0.0,0.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7109,-4.43296,good,False,2998.0,0,0.0,False
107062515,335000,€,premise,sale,146.0,0.0,0.0,Málaga,Málaga,Centro,es,Perchel norte,36.7178131,-4.4325932,good,False,2295.0,1,0.0,False
107841219,240000,€,premise,sale,126.0,0.0,2.0,Málaga,Málaga,Centro,es,Conde de Ureña,36.7282801,-4.411737,good,False,1905.0,bj,0.0,False
107004599,820000,€,premise,sale,330.0,0.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Huelin,36.7007975,-4.4353357,renew,False,2485.0,bj,0.0,False
106272763,310000,€,premise,sale,90.0,0.0,2.0,Málaga,Málaga,Centro,es,La Goleta - San Felipe Neri,36.7238438,-4.4223993,renew,False,3444.0,bj,0.0,False
107885905,420000,€,premise,sale,132.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Puerta Blanca - Almudena,36.6900429,-4.4563612,good,False,3182.0,bj,0.0,False
107284872,100000,€,premise,sale,50.0,0.0,1.0,Málaga,Málaga,Centro,es,Perchel norte,36.7192633,-4.4334831,good,False,2000.0,bj,0.0,False
107102370,147000,€,premise,sale,69.0,0.0,0.0,Málaga,Málaga,Carretera de Cádiz,es,La Princesa,36.7052447,-4.4409525,renew,False,2130.0,bj,0.0,False
95453484,189000,€,premise,sale,25.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.7203838,-4.4466644,good,False,7560.0,bj,0.0,False
99484189,585000,€,premise,sale,239.0,0.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Huelin,36.7022145,-4.4384792,renew,False,2448.0,bj,0.0,False
107968868,2400000,€,premise,sale,2716.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Polígonos - Recinto Ferial,36.6953074,-4.4998907,good,False,884.0,bj,0.0,False
107944229,255000,€,premise,sale,140.0,0.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7080836,-4.450002,good,False,1821.0,0,0.0,False
107929176,395000,€,premise,sale,411.0,0.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Polígonos - Recinto Ferial,36.6907266,-4.4758847,good,False,961.0,bj,0.0,False
104235877,1479100,€,premise,sale,560.0,0.0,0.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7140006,-4.4300125,good,False,2641.0,0,0.0,False
88223022,489800,€,premise,sale,359.0,0.0,0.0,Málaga,Málaga,Centro,es,El Molinillo - Capuchinos,36.7312875,-4.4182818,good,False,1364.0,0,0.0,False
107388450,125000,€,premise,sale,98.0,0.0,1.0,Málaga,Málaga,Ciudad Jardín,es,Mangas Verdes - Las Flores,36.7374374,-4.4186028,good,False,1276.0,bj,0.0,False
102157873,186000,€,premise,sale,66.0,0.0,2.0,Málaga,Málaga,Bailén - Miraflores,es,Victoria Eugenia,36.7283682,-4.4369007,renew,False,2818.0,bj,0.0,False
107999299,1500000,€,premise,sale,1280.0,0.0,0.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7084896,-4.4500282,good,False,1172.0,bj,0.0,False
104437401,240000,€,premise,sale,78.0,0.0,2.0,Málaga,Málaga,Teatinos,es,El Tejar - Hacienda Bizcochero,36.7245984,-4.4680777,renew,False,3077.0,bj,0.0,False
104536042,875000,€,premise,sale,710.0,0.0,2.0,Málaga,Málaga,Centro,es,El Ejido,36.7282652,-4.420984,renew,False,1232.0,bj,0.0,False
107697920,230000,€,premise,sale,120.0,0.0,1.0,Málaga,Málaga,Este,es,El Palo,36.7167447,-4.3485646,good,False,1917.0,0,0.0,False
105023060,1890000,€,premise,sale,1192.0,0.0,0.0,Málaga,Málaga,Ciudad Jardín,es,Mangas Verdes - Las Flores,36.7353533,-4.4240927,good,False,1586.0,0,0.0,False
106929088,931000,€,premise,sale,266.0,0.0,0.0,Málaga,Málaga,Este,es,El Palo,36.7231728,-4.3606056,good,False,3500.0,0,0.0,False
104514428,140000,€,premise,sale,100.0,0.0,1.0,Málaga,Málaga,Carretera de Cádiz,es,Girón - Las Delicias - Pacífico,36.6962526,-4.4480302,good,False,1400.0,bj,0.0,False
107767739,890000,€,premise,sale,156.0,0.0,5.0,Málaga,Málaga,Centro,es,Centro Histórico,36.7225764,-4.4257284,good,False,5705.0,0,0.0,False
107930164,195000,€,premise,sale,90.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Cruz del Humilladero - Los Tilos,36.7118106,-4.4444723,good,False,2167.0,bj,0.0,False
101312027,90000,€,premise,sale,50.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.7145292,-4.4461449,good,False,1800.0,bj,0.0,False
104854129,335000,€,premise,sale,177.0,0.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,La Florida - Parque norte,36.7250339,-4.443022,renew,False,1893.0,bj,0.0,False
102860287,90000,€,premise,sale,50.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Carranque - Haza Cuevas,36.713925,-4.444962,good,False,1800.0,bj,0.0,False
105417394,420000,€,premise,sale,114.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Cruz del Humilladero - Los Tilos,36.7104729,-4.4417617,good,False,3684.0,bj,0.0,False
107572083,550000,€,premise,sale,350.0,0.0,1.0,Málaga,Málaga,Churriana,es,Churriana-El Pizarrillo-La Noria-Guadalsol,36.6735218,-4.4690504,good,False,1571.0,bj,0.0,False
100740657,800000,€,premise,sale,209.0,0.0,1.0,Málaga,Málaga,Centro,es,Centro Histórico,36.7190743,-4.4236586,good,False,3828.0,1,0.0,False
108027991,233000,€,premise,sale,76.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7069752,-4.4500357,good,False,3066.0,bj,0.0,False
107794703,500000,€,premise,sale,68.0,0.0,2.0,Málaga,Málaga,Centro,es,La Merced,36.7232058,-4.4194614,good,False,7353.0,0,0.0,False
106668953,210000,€,premise,sale,150.0,0.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7080787,-4.4545097,good,False,1400.0,bj,0.0,False
107097408,269900,€,premise,sale,370.0,0.0,0.0,Málaga,Málaga,Bailén - Miraflores,es,San Alberto - La Alcubilla - Florisol,36.7356806,-4.4511039,renew,False,729.0,bj,0.0,False
105553184,595000,€,premise,sale,153.0,0.0,2.0,Málaga,Málaga,Centro,es,Ensanche Centro - Soho,36.7157019,-4.4225428,good,False,3889.0,0,0.0,False
107805942,320000,€,premise,sale,269.0,0.0,0.0,Málaga,Málaga,Bailén - Miraflores,es,Victoria Eugenia,36.7283613,-4.4367751,renew,False,1190.0,bj,0.0,False
105364044,148000,€,premise,sale,47.0,0.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,La Luz,36.6952735,-4.4535709,good,False,3149.0,0,0.0,False
107627573,449000,€,premise,sale,220.0,0.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Puerta Blanca - Almudena,36.6876873,-4.4576437,good,False,2041.0,bj,0.0,False
102120167,824000,€,premise,sale,170.0,0.0,1.0,Málaga,Málaga,Este,es,Malagueta - Monte Sancha,36.7200375,-4.4103492,renew,False,4847.0,bj,0.0,False
106221208,394000,€,premise,sale,122.0,0.0,1.0,Málaga,Málaga,Centro,es,Perchel sur - El Bulto,36.7135539,-4.4291193,renew,False,3230.0,bj,0.0,False
107983820,1850000,€,premise,sale,2350.0,0.0,1.0,Málaga,Málaga,Cruz de Humilladero,es,Polígonos - Recinto Ferial,36.7011192,-4.5018689,good,False,787.0,bj,0.0,False
104878829,290000,€,premise,sale,160.0,0.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.7076078,-4.4482937,good,False,1813.0,-1,0.0,False
102575882,825000,€,premise,sale,170.0,0.0,1.0,Málaga,Málaga,Este,es,Malagueta - Monte Sancha,36.7222505,-4.4101845,renew,False,4853.0,bj,0.0,False
106582271,248000,€,premise,sale,180.0,0.0,0.0,Málaga,Málaga,Este,es,El Palo,36.7199637,-4.3579489,good,False,1378.0,0,0.0,False
107514293,189900,€,premise,sale,197.0,0.0,2.0,Málaga,Málaga,Carretera de Cádiz,es,Girón - Las Delicias - Pacífico,36.703144,-4.4430813,good,False,964.0,bj,0.0,False
106150871,1390000,€,premise,sale,1260.0,0.0,14.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.70705,-4.4499715,renew,False,1103.0,bj,0.0,False
107545402,399500,€,premise,sale,140.0,0.0,2.0,Málaga,Málaga,Este,es,El Palo,36.722416,-4.3605541,renew,False,2854.0,2,0.0,False
107539602,715000,€,premise,sale,350.0,0.0,0.0,Málaga,Málaga,Bailén - Miraflores,es,Los Castillejos - La Trinidad,36.7205509,-4.4326312,good,False,2043.0,bj,0.0,False
104866598,500000,€,premise,sale,84.0,0.0,2.0,Málaga,Málaga,Teatinos,es,El Consul - El Romeral,36.7186579,-4.4703816,good,False,5952.0,bj,0.0,False
106760070,460000,€,premise,sale,860.0,0.0,2.0,Málaga,Málaga,Cruz de Humilladero,es,Santa Cristina - San Rafael,36.70853,-4.4501245,renew,False,535.0,bj,0.0,False
107164441,120000,€,premise,sale,34.0,0.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,Suárez,36.7296133,-4.4400264,good,False,3529.0,bj,0.0,False
106463422,87000,€,premise,sale,92.0,0.0,1.0,Málaga,Málaga,Bailén - Miraflores,es,Victoria Eugenia,36.7283465,-4.4394518,renew,False,946.0,bj,0.0,False
107991984,376500,€,premise,sale,123.0,0.0,1.0,Málaga,Málaga,Este,es,Jarazmín,36.712455,-4.3235338,good,False,3061.0,bj,0.0,False
