price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace,isParkingSpaceIncludedInPrice
380000,0,1,86.0,3.0,1.0,0,0,13,36.7268764,-4.4246148,0,0,4419.0,4.0,1.0,0,0
220000,0,1,56.0,2.0,1.0,0,6,44,36.7262109,-4.437018,0,0,3929.0,7.0,1.0,0,0
499900,0,1,111.0,3.0,2.0,0,2,7,36.7199032,-4.4070999,2,0,4504.0,0.0,1.0,1,1
217600,0,1,62.0,1.0,1.0,0,0,2,36.7228901,-4.4302347,0,0,3510.0,1.0,1.0,0,0
339000,0,1,125.0,3.0,1.0,0,4,36,36.7116776,-4.4359107,0,0,2712.0,0.0,1.0,1,1
319990,0,1,91.0,3.0,1.0,0,3,8,36.6910515,-4.4550303,0,0,3516.0,14.0,1.0,0,0
780000,0,1,116.0,2.0,2.0,0,2,47,36.7263349,-4.3877513,0,0,6724.0,3.0,0.0,0,0
1650000,3,1,330.0,5.0,4.0,0,2,27,36.7303562,-4.3860641,0,0,5000.0,0.0,0.0,1,1
139000,0,1,55.0,2.0,1.0,0,6,44,36.7267306,-4.4435792,2,0,2527.0,5.0,0.0,0,0
785000,0,1,127.0,3.0,2.0,0,2,32,36.73697,-4.39279,1,1,6181.0,0.0,1.0,1,1
200000,0,1,46.0,1.0,1.0,0,4,11,36.7194903,-4.4462273,0,0,4348.0,1.0,1.0,0,0
240000,0,1,73.0,3.0,1.0,0,3,21,36.6933459,-4.451108,0,0,3288.0,8.0,1.0,0,0
320000,0,1,98.0,2.0,2.0,0,4,11,36.7210987,-4.4476015,0,0,3265.0,3.0,1.0,0,0
450000,0,1,95.0,3.0,2.0,0,5,10,36.7224715,-4.4700929,0,0,4737.0,2.0,1.0,1,1
1190000,3,1,258.0,5.0,3.0,0,2,173,36.7212062,-4.3475412,0,0,4612.0,0.0,0.0,1,1
275000,0,1,80.0,3.0,1.0,0,3,41,36.7011645,-4.4473038,0,0,3438.0,5.0,1.0,0,0
198000,0,1,44.0,2.0,1.0,0,4,11,36.7212523,-4.4350924,0,0,4500.0,0.0,0.0,0,0
169000,0,1,52.0,1.0,1.0,0,6,16,36.7279463,-4.4356882,0,0,3250.0,2.0,1.0,0,0
125000,2,1,41.0,0.0,1.0,0,6,16,36.732575,-4.4393639,0,0,3049.0,0.0,0.0,0,0
890000,1,1,122.0,1.0,1.0,0,0,1,36.7194762,-4.4230834,0,0,7295.0,4.0,1.0,0,0
440000,0,1,89.0,2.0,2.0,0,0,4,36.7157645,-4.4306234,0,0,4944.0,1.0,1.0,1,1
475000,0,1,89.0,2.0,2.0,0,0,4,36.7106065,-4.4340905,0,0,5337.0,6.0,1.0,1,1
300000,0,1,120.0,4.0,1.0,0,2,29,36.719676,-4.3541654,0,0,2500.0,0.0,1.0,0,0
435000,0,1,80.0,2.0,2.0,0,0,3,36.7283925,-4.4139504,0,0,5438.0,6.0,1.0,0,0
1595000,0,1,190.0,2.0,2.0,0,0,1,36.7182585,-4.4177937,0,0,8395.0,2.0,1.0,0,0
430000,0,1,92.0,3.0,2.0,0,3,8,36.6880804,-4.4562866,0,0,4674.0,2.0,1.0,1,1
1400000,3,1,338.0,5.0,3.0,0,2,27,36.7299847,-4.3845032,0,0,4142.0,0.0,0.0,1,1
1190000,3,1,258.0,5.0,3.0,0,2,173,36.7169015,-4.3408416,0,0,4612.0,0.0,0.0,1,1
690000,0,1,130.0,3.0,2.0,0,2,7,36.7194064,-4.40803,2,0,5308.0,9.0,1.0,1,1
200000,0,1,67.0,3.0,1.0,0,3,18,36.7005568,-4.441566,0,0,2985.0,3.0,0.0,0,0
900000,1,1,100.0,2.0,2.0,0,0,1,36.7213293,-4.4240061,0,0,9000.0,4.0,1.0,1,1
530000,0,1,81.0,3.0,2.0,0,7,24,36.7293855,-4.4275794,0,0,6543.0,0.0,1.0,1,1
333000,0,1,74.0,2.0,1.0,0,0,31,36.7259554,-4.4204964,0,0,4500.0,1.0,1.0,1,0
950000,0,1,231.0,5.0,2.0,0,2,29,36.7266182,-4.3496089,0,0,4113.0,5.0,1.0,1,1
880000,3,1,242.0,4.0,3.0,0,2,23,36.7284451,-4.3699705,0,0,3636.0,0.0,0.0,1,1
1100000,4,1,294.0,4.0,2.0,0,5,40,36.7160305,-4.4655567,0,0,3741.0,13.0,1.0,1,1
1312700,3,1,271.0,6.0,4.0,0,2,7,36.7238008,-4.4053531,0,0,4844.0,0.0,0.0,1,1
1050000,0,1,201.0,3.0,2.0,0,0,1,36.7193671,-4.4191132,2,0,5224.0,3.0,1.0,0,0
269900,0,1,79.0,3.0,1.0,0,0,33,36.7268923,-4.4238964,0,0,3416.0,1.0,1.0,0,0
1225000,0,1,134.0,4.0,2.0,0,2,7,36.7192415,-4.4070567,0,0,9142.0,10.0,1.0,1,1
1395000,1,1,184.0,2.0,1.0,0,0,1,36.7168942,-4.4221979,0,0,7582.0,5.0,1.0,1,0
675000,0,1,97.0,2.0,2.0,0,0,13,36.7208553,-4.4250449,0,0,6959.0,2.0,0.0,0,0
1100000,3,1,174.0,4.0,2.0,0,2,27,36.7307946,-4.3803359,0,0,6322.0,0.0,0.0,0,0
950000,0,1,191.0,5.0,3.0,0,0,4,36.7166403,-4.4319438,2,0,4974.0,8.0,1.0,1,1
850000,0,1,149.0,3.0,2.0,0,0,1,36.7203998,-4.4247725,0,0,5705.0,2.0,1.0,1,1
650000,3,1,219.0,6.0,3.0,0,5,10,36.722801,-4.4700583,0,0,2968.0,0.0,0.0,1,1
339000,0,1,99.0,3.0,2.0,0,0,2,36.7245671,-4.4309865,0,0,3424.0,4.0,1.0,0,0
370000,3,1,137.0,2.0,1.0,0,6,16,36.7276337,-4.4347557,0,0,2701.0,0.0,0.0,0,0
260000,0,1,52.0,1.0,1.0,0,0,2,36.7224627,-4.4287832,0,0,5000.0,2.0,1.0,1,1
230000,0,1,54.0,2.0,1.0,0,0,2,36.7248187,-4.4301613,0,0,4259.0,0.0,1.0,0,0
650000,0,1,117.0,3.0,2.0,0,2,7,36.7172928,-4.4078956,2,0,5556.0,0.0,1.0,1,1
1099000,4,1,268.0,4.0,3.0,0,5,40,36.7208709,-4.464302,0,0,4101.0,7.0,1.0,1,1
1590000,3,1,370.0,6.0,4.0,0,2,23,36.7246286,-4.3709866,2,0,4297.0,0.0,0.0,1,1
1590000,3,1,370.0,6.0,4.0,0,2,23,36.7240328,-4.3713776,2,0,4297.0,0.0,0.0,1,1
890000,0,1,193.0,3.0,3.0,0,2,32,36.7224144,-4.39864,0,0,4611.0,1.0,1.0,1,1
750000,1,1,115.0,3.0,2.0,0,0,1,36.7209238,-4.4232074,0,0,6522.0,9.0,1.0,0,0
410000,0,1,52.0,2.0,2.0,0,0,0,36.7215484,-4.4280959,0,0,7885.0,1.0,1.0,0,0
879990,3,1,348.0,4.0,3.0,0,9,46,36.664988,-4.464379,0,0,2529.0,0.0,0.0,1,1
425000,0,1,80.0,2.0,2.0,0,7,24,36.7311928,-4.4267533,0,0,5313.0,23.0,1.0,1,1
470000,0,1,118.0,3.0,1.0,0,0,1,36.7191505,-4.4224537,2,0,3983.0,5.0,1.0,0,0
760000,0,1,116.0,2.0,2.0,0,2,47,36.7281497,-4.387983,0,0,6552.0,3.0,1.0,0,0
875000,3,1,292.0,4.0,3.0,0,2,42,36.7316153,-4.3586679,0,0,2997.0,0.0,0.0,1,1
689000,0,1,141.0,3.0,2.0,0,3,25,36.6851605,-4.4474651,0,0,4887.0,8.0,1.0,1,1
1490000,0,1,284.0,4.0,2.0,0,0,1,36.7218239,-4.4223283,0,0,5246.0,2.0,1.0,0,0
1300000,0,1,159.0,3.0,3.0,0,2,7,36.7188304,-4.4061324,0,0,8176.0,4.0,1.0,0,0
